Address,lon,lat
"FRANKEL ESTATE, YARROW GARDENS, Singapore",103.9218985,1.3152788
"FRANKEL ESTATE, ROSEBURN AVENUE, Singapore",103.917948,1.316494
"FRANKEL ESTATE, HARTLEY GROVE, Singapore",103.917948,1.316494
"FRANKEL ESTATE, CHEVIOT HILL, Singapore",103.917948,1.316494
"FRANKEL ESTATE, JEDBURGH GARDENS, Singapore",103.917948,1.316494
"FRANKEL ESTATE, FRANKEL DRIVE, Singapore",103.917948,1.316494
"FRANKEL ESTATE, DUNBAR WALK, Singapore",103.917948,1.316494
"FRANKEL ESTATE, EAST COAST ROAD, Singapore",103.917948,1.316494
"FRANKEL ESTATE, SIGLAP PLAIN, Singapore",103.917948,1.316494
"FRANKEL ESTATE, FRANKEL AVENUE, Singapore",103.917948,1.316494
"FRANKEL ESTATE, CHANGI ROAD, Singapore",103.917948,1.316494
"FRANKEL ESTATE, SIGLAP VIEW, Singapore",103.9177465,1.319398
"FRANKEL ESTATE, COLDSTREAM AVENUE, Singapore",103.9190654,1.3118036
"FRANKEL ESTATE, ETTRICK TERRACE, Singapore",103.9217973,1.3130306
"FRANKEL ESTATE, SIGLAP TERRACE, Singapore",103.917948,1.316494
"FRANKEL ESTATE, LA SALLE STREET, Singapore",103.917948,1.316494
"FRANKEL ESTATE, FRANKEL STREET, Singapore",103.917948,1.316494
"FRANKEL ESTATE, SIGLAP AVENUE, Singapore",103.917948,1.316494
"FRANKEL ESTATE, SIGLAP BANK, Singapore",103.917948,1.316494
"FRANKEL ESTATE, SIGLAP HILL, Singapore",103.917948,1.316494
"FORTUNA HILL, HILLSIDE DRIVE, Singapore",103.8770115,1.359671
"FORTUNA HILL, JANSEN ROAD, Singapore",103.8770115,1.359671
"FORTUNA GARDENS, DA SILVA LANE, Singapore",103.8503404,1.2811866
"FLORISSA PARK, LENTOR LOOP, Singapore",103.8369166,1.3867516
"FLORISSA PARK, FLORISSA PARK, Singapore",103.8353566,1.3869845
"FLORIDA PARK, SUNRISE WAY, Singapore",103.8548807,1.3889248
"FLORIDA PARK, SUNRISE LANE, Singapore",103.8548807,1.3889248
"FLORIDA PARK, SUNRISE AVENUE, Singapore",103.8548807,1.3889248
"FLORIDA PARK, SUNRISE WALK, Singapore",103.8548807,1.3889248
"FLORIDA PARK, SUNRISE DRIVE, Singapore",103.8548807,1.3889248
"FLORENCE TERRACE, FLORENCE ROAD, Singapore",103.8859105,1.3656622
"FLORENCE GROVE, FLORENCE CLOSE, Singapore",103.8859364,1.3623648
"FLORENCE GARDENS, FLORENCE ROAD, Singapore",103.8859105,1.3656622
"FERNWOOD TERRACES, EAST COAST AVENUE, Singapore",103.9242935,1.310215
"FERNWOOD TERRACES, FERNWOOD TERRACE, Singapore",103.9252364,1.3094741
"FENGLI GARDENS, LORONG ONG LYE, Singapore",103.879763,1.3483046
"FARRER GARDENS, QUEEN'S ROAD, Singapore",103.8067765,1.3173411
"FANTA GARDEN, BEGONIA DRIVE, Singapore",103.8642529,1.3878222
"FABER HILLS, FABER DRIVE, Singapore",103.7563561,1.3203983
"FABER HILLS, FABER GREEN, Singapore",103.7563561,1.3203983
"FABER HILLS, FABER TERRACE, Singapore",103.7563561,1.3203983
"FABER HILLS, FABER CRESCENT, Singapore",103.7563561,1.3203983
"FABER HILLS, FABER WALK, Singapore",103.7563561,1.3203983
"FABER HILLS, FABER AVENUE, Singapore",103.7563561,1.3203983
"FABER HILLS, FABER GROVE, Singapore",103.7563561,1.3203983
"FABER HILLS, FABER HEIGHTS, Singapore",103.7563561,1.3203983
"FABER HILLS, FABER PARK, Singapore",103.7563561,1.3203983
"FABER GARDEN, JALAN GENDANG, Singapore",103.8300685,1.3624658
"FABER GARDEN, JALAN REBANA, Singapore",103.8300685,1.3624658
"EXCELSIOR GARDENS, MINARET WALK, Singapore",103.9523202,1.3250112
"EVERGREEN GARDEN, EVERGREEN AVENUE, Singapore",103.9356451,1.3148991
"ENG KONG PARK, ENG KONG PLACE, Singapore",103.7683953,1.3364687
"ENG KONG PARK, ENG KONG CRESCENT, Singapore",103.7683953,1.3364687
"ENG KONG PARK, ENG KONG GARDEN, Singapore",103.7683953,1.3364687
"ENG AUN PARK, JALAN NOVENA, Singapore",103.8421048,1.3237789
"ENG AUN PARK, JALAN NOVENA SELATAN, Singapore",103.8421048,1.3237789
"ENG AUN PARK, JALAN NOVENA UTARA, Singapore",103.8421048,1.3237789
"EMERALD HILL CONSERVATION AREA, EMERALD HILL ROAD, Singapore",103.8392077,1.3019155
"EMERALD HILL CONSERVATION AREA, SAUNDERS ROAD, Singapore",103.8392077,1.3019155
"EMERALD HILL CONSERVATION AREA, CAIRNHILL ROAD, Singapore",103.8392077,1.3019155
"ELITE COURT, ELITE TERRACE, Singapore",103.9249945,1.3162269
"ELIAS TERRACE, ELIAS TERRACE, Singapore",103.9421606,1.3720962
"EDEN PARK, CHERRY AVENUE, Singapore",103.819836,1.352083
"EDEN PARK, REDWOOD AVENUE, Singapore",103.7918968,1.3315786
"EDEN PARK, FIR AVENUE, Singapore",103.7911492,1.3323717
"EDEN PARK, CYPRESS AVENUE, Singapore",103.7914329,1.3311198
"EDEN PARK, MAPLE AVENUE, Singapore",103.819836,1.352083
"EDEN PARK, MAPLE LANE, Singapore",103.7920592,1.329029
"EATON PARK, GERALD DRIVE, Singapore",103.8779115,1.3879656
"EATON PARK, GERALD CRESCENT, Singapore",103.8779115,1.3879656
"EASTWOOD WALK GARDENS, EASTWOOD WALK, Singapore",103.9567508,1.32249
"EASTWOOD VILLE, EASTWOOD TERRACE, Singapore",103.819836,1.352083
"EASTWOOD VILLE, EASTWOOD DRIVE, Singapore",103.819836,1.352083
"EASTWOOD TERRACE, EASTWOOD WALK, Singapore",103.9571367,1.3219938
"EASTWOOD PARK, EASTWOOD PLACE, Singapore",103.9562737,1.3221148
"EASTWOOD PARK, EASTWOOD GREEN, Singapore",103.9561328,1.3228039
"EASTWOOD PARK, EASTWOOD ROAD, Singapore",103.9560475,1.3213954
"EASTWOOD PARK, EASTWOOD DRIVE, Singapore",103.9557363,1.3233243
"EASTWOOD PARK, EASTWOOD WAY, Singapore",103.9575941,1.3231389
"EASTWOOD GREEN TERRACES, EASTWOOD GREEN, Singapore",103.9549171,1.3222832
"EASTWOOD GARDENS, TUA KONG TERRACE, Singapore",103.819836,1.352083
"EASTERN GROVE, JALAN LIMAU KASTURI, Singapore",103.819836,1.352083
"EASTERN GROVE, JALAN LIMAU MANIS, Singapore",103.819836,1.352083
"EASTERN GARDEN, EVERGREEN AVENUE, Singapore",103.819836,1.352083
"EAST VIEW GARDEN, JALAN PERGAM, Singapore",103.9615492,1.3451034
"EAST VIEW GARDEN, UPPER CHANGI ROAD EAST, Singapore",103.9615492,1.3451034
"EAST VIEW GARDEN, MERAGI CLOSE, Singapore",103.9615492,1.3451034
"EAST VIEW GARDEN, JALAN KUANG, Singapore",103.9615492,1.3451034
"EAST COAST PARK, SECOND STREET, Singapore",103.9121866,1.3007842
"EAST COAST PARK, SIGLAP ROAD, Singapore",103.923105,1.313587
"EAST COAST PARK, FIRST STREET, Singapore",103.9121866,1.3007842
"EAST COAST PARK, THIRD STREET, Singapore",103.9121866,1.3007842
"EAST COAST PARK, FOURTH STREET, Singapore",103.9121866,1.3007842
"EAST COAST HILL, SENNETT AVENUE, Singapore",103.819836,1.352083
"EAST COAST HILL, SENNETT LANE, Singapore",103.819836,1.352083
"EAST COAST HILL, SENNETT PLACE, Singapore",103.819836,1.352083
"DUNEARN ESTATE, DUNEARN ROAD, Singapore",103.8090096,1.325467
"DUNEARN ESTATE, TREVOSE CRESCENT, Singapore",103.8225016,1.3266707
"DUNEARN ESTATE, TUDOR CLOSE, Singapore",103.8197132,1.3268756
"DUNEARN ESTATE, BERRIMA ROAD, Singapore",103.8238264,1.3255622
"DUNEARN ESTATE, HARLYN ROAD, Singapore",103.8231535,1.3244305
"DUNEARN ESTATE, DALKEITH ROAD, Singapore",103.822301,1.3241198
"DUKE'S GARDEN, PRINCESS OF WALES ROAD, Singapore",103.819836,1.352083
"DUCHESS GARDEN, DUCHESS AVENUE, Singapore",103.80292,1.32348
"DUCHESS GARDEN, CORONATION ROAD, Singapore",103.819836,1.352083
"DRAGON VIEW PARK, JALAN MUTIARA, Singapore",103.8285574,1.2966417
"DEDAP GARDENS, DEDAP PLACE, Singapore",103.8670981,1.388186
"DEDAP GARDENS, DEDAP LINK, Singapore",103.8670981,1.388186
"DAISY TERRACE, DAISY ROAD, Singapore",103.819836,1.352083
"DAISY PARK, DAISY AVENUE, Singapore",103.8668268,1.3448275
"D'WILKINSON, WILKINSON ROAD, Singapore",103.8908503,1.3026352
"COUNTRYVIEW, SEMBAWANG PLACE, Singapore",103.8247125,1.4387513
"CORONATION WEST PARK, CORONATION ROAD WEST, Singapore",103.7945875,1.3197816
"CORONATION VILLE, CORONATION ROAD, Singapore",103.7945875,1.3197816
"CORONATION VILLAGE, CORONATION ROAD, Singapore",103.8053262,1.3218636
"CORAL PARK, PEMIMPIN PLACE, Singapore",103.8436361,1.3540743
"CORAL PARK, PEMIMPIN TERRACE, Singapore",103.8436361,1.3540743
"CORAL PARK, JALAN PEMIMPIN, Singapore",103.8436361,1.3540743
"CORAL ISLAND, CORAL ISLAND, Singapore",103.819836,1.352083
"COMFORT GARDEN, HONG SAN WALK, Singapore",103.7453292,1.3772507
"COMFORT GARDEN, CHOA CHU KANG AVENUE 1, Singapore",103.7453292,1.3772507
"COASTAL VILLAS, UPPER EAST COAST ROAD, Singapore",103.9410437,1.3149833
"CLYDESCOVE, LOYANG PLACE, Singapore",103.9616016,1.3794783
"CLOVER PARK, CLOVER RISE, Singapore",103.8430619,1.3503373
"CLOVER PARK, CLOVER WAY, Singapore",103.8430619,1.3503373
"CLOVER PARK, JALAN PEMIMPIN, Singapore",103.8430619,1.3503373
"CLOVER PARK, CLOVER CRESCENT, Singapore",103.8430619,1.3503373
"CLOVER PARK, CLOVER CLOSE, Singapore",103.8430619,1.3503373
"CLOVER PARK, CLOVER AVENUE, Singapore",103.8430619,1.3503373
"CLEMENTI PARK, SUNSET WAY, Singapore",103.766708,1.327312
"CLEMENTI PARK, SUNSET VIEW, Singapore",103.766708,1.327312
"CLEMENTI PARK, SUNSET SQUARE, Singapore",103.766708,1.327312
"CLEMENTI GREEN, CLEMENTI CRESCENT, Singapore",103.7729284,1.3231977
"CLASSICAL TERRACE, JALAN RINDU, Singapore",103.8765113,1.3446994
"CHWEE CHIAN VIEW, CHWEE CHIAN VIEW, Singapore",103.788216,1.2798086
"CHUAN VILLE, CHUAN LINK, Singapore",103.8670215,1.360873
"CHUAN VILLAS, CHUAN CLOSE, Singapore",103.8612256,1.349595
"CHUAN TERRACE, CHUAN TERRACE, Singapore",103.8672865,1.3620599
"CHUAN GREEN, CHUAN LINK, Singapore",103.8660641,1.3605106
"CHUAN GREEN, CHUAN PLACE, Singapore",103.8660641,1.3605106
"CHUAN GREEN, CHUAN VIEW, Singapore",103.8660641,1.3605106
"CHUAN GREEN, CHUAN DRIVE, Singapore",103.8660641,1.3605106
"CHUAN GARDEN, LORONG CHUAN, Singapore",103.8678787,1.362093
"CHUAN GARDEN, CHUAN GARDEN, Singapore",103.86897,1.3627037
"CHOON SING GARDEN, JALAN BINCHANG, Singapore",103.8476177,1.3532659
"CHIP THYE GARDEN, YIO CHU KANG GARDENS, Singapore",103.8371534,1.3813772
"CHIP HOCK GARDENS, JALAN HAROM SETANGKAI, Singapore",103.8127162,1.3201048
"CHIP BEE GARDENS, JALAN HITAM MANIS, Singapore",103.7989639,1.308439
"CHIP BEE GARDENS, HOLLAND ROAD, Singapore",103.7974469,1.3132726
"CHESTNUT GARDENS, CHESTNUT GARDENS, Singapore",103.7685616,1.3691931
"CHESTER PARK, LORONG SARHAD, Singapore",103.7882344,1.2807277
"CHEOW KENG GARDEN, CHEOW KENG ROAD, Singapore",103.819836,1.352083
"CHENG SOON GARDEN, CHENG SOON GARDEN, Singapore",103.7720389,1.3345689
"CHENG SOON GARDEN, KISMIS AVENUE, Singapore",103.770741,1.3350316
"CHENG SOON GARDEN, CHENG SOON CRESCENT, Singapore",103.7723376,1.3361781
"CHELSEA VILLAGE, JAMBOL PLACE, Singapore",103.7899286,1.279438
"CHELSEA VILLAGE, JALAN MAT JAMBOL, Singapore",103.7918909,1.2783301
"CHARLTON PARK, SURIN AVENUE, Singapore",103.8859082,1.3557915
"CHARLTON PARK, JALAN LEPAS, Singapore",103.8859082,1.3557915
"CHARLTON PARK, CHARLTON ROAD, Singapore",103.819836,1.352083
"CHARLTON PARK, JALAN GENENG, Singapore",103.8859082,1.3557915
"CHARLTON PARK, JALAN MASTULI, Singapore",103.8859082,1.3557915
"CHARLTON PARK, JALAN PELIKAT, Singapore",103.8859082,1.3557915
"CHARLTON PARK, AROOZOO AVENUE, Singapore",103.8859082,1.3557915
"CHARLTON PARK, TAMAN SIREH, Singapore",103.8859082,1.3557915
"CHARLTON PARK, CHARLTON LANE, Singapore",103.8819989,1.3557472
"CHARLTON PARK, JALAN SONGKET, Singapore",103.8859082,1.3557915
"CHARLTON PARK, VEERAGOO CLOSE, Singapore",103.8859082,1.3557915
"CHARLTON PARK, SURIN LANE, Singapore",103.819836,1.352083
"CHANGI HEIGHTS, JALAN SINAR BINTANG, Singapore",103.9720907,1.3628741
"CHANGI HEIGHTS, JALAN SINAR BULAN, Singapore",103.9720907,1.3628741
"CHANGI GROVE, MARIAM CLOSE, Singapore",103.9689467,1.361452
"CHANGI GROVE, JALAN MARIAM, Singapore",103.9694691,1.3622256
"CHANGI GROVE, LENGKOK MARIAM, Singapore",103.9697957,1.362785
"CENTURY WOODS, WOODGROVE VIEW, Singapore",103.7763238,1.4279327
"CENTURY WOODS, WOODGROVE WALK, Singapore",103.7765768,1.4272305
"CATHAY GARDEN, KERIS DRIVE, Singapore",103.9197436,1.3095824
"CATHAY GARDEN, JALAN KERIS, Singapore",103.9195047,1.3101131
"CASHEW VILLAS, CASHEW CRESCENT, Singapore",103.7694594,1.3714454
"CASHEW ESTATE, CASHEW TERRACE, Singapore",103.7658514,1.3709196
"CASA SERENO, LENGKONG TUJOH, Singapore",103.9146578,1.3288736
"CARMINE COLLECTION, ENG KONG ROAD, Singapore",103.7682078,1.3354247
"CAPITOL PARK, JALAN ASUHAN, Singapore",103.8179921,1.3278531
"CAPITOL PARK, JALAN SENI, Singapore",103.8179921,1.3278531
"CAPITOL PARK, JALAN ILMU, Singapore",103.8179921,1.3278531
"CAPITOL PARK, JALAN ADAT, Singapore",103.8179921,1.3278531
"CAPITOL PARK, UNIVERSITY ROAD, Singapore",103.819836,1.352083
"CAPITOL PARK, JALAN SEJARAH, Singapore",103.8179921,1.3278531
"CAPITOL PARK, JALAN UNGGAS, Singapore",103.8179921,1.3278531
"CAPITOL PARK, DUNEARN CLOSE, Singapore",103.8142542,1.3244219
"CAPITOL PARK, CHEE HOON AVENUE, Singapore",103.8179921,1.3278531
"CANARY PARK, JALAN SIMPANG BEDOK, Singapore",103.9273405,1.3236038
"CAMELIA PARK, TAMARIND ROAD, Singapore",103.819836,1.352083
"CAMDEN PARK, CAMDEN PARK, Singapore",103.819836,1.352083
"CALDECOTT HILL ESTATE, LORNIE ROAD, Singapore",103.8283895,1.3405649
"CALDECOTT HILL ESTATE, CALDECOTT CLOSE, Singapore",103.8310367,1.3384749
"CALDECOTT HILL ESTATE, ANDREW ROAD, Singapore",103.833245,1.3364364
"CALDECOTT HILL ESTATE, OLIVE ROAD, Singapore",103.8350779,1.3375297
"CAIRNHILL CONSERVATION AREA, CAIRNHILL ROAD, Singapore",103.8373289,1.3067162
"CACTUS GREEN, CACTUS CRESCENT, Singapore",103.8525036,1.3918585
"CACTUS BLOOM, CACTUS ROAD, Singapore",103.8514851,1.391046
"BURGUNDY HILL, BURGUNDY CRESCENT, Singapore",103.760437,1.339154
"BURGUNDY HILL, BURGUNDY DRIVE, Singapore",103.760437,1.339154
"BURGUNDY HILL, BURGUNDY RISE, Singapore",103.760437,1.339154
"BUKIT LOYANG ESTATE, JALAN KELEMPONG, Singapore",103.9674548,1.3622742
"BUKIT LOYANG ESTATE, JALAN BATALONG EAST, Singapore",103.9681817,1.3621684
"BUKIT LOYANG ESTATE, JALAN BATALONG, Singapore",103.9642868,1.3606832
"BUKIT LOYANG ESTATE, JALAN CHELAGI, Singapore",103.9652072,1.3614428
"BRIGHT GARDEN, LORONG L TELOK KURAU, Singapore",103.9118591,1.3119655
"BREEZEWAYS, JALAN MAT JAMBOL, Singapore",103.7918909,1.2783301
"BRADDELL HEIGHTS ESTATE, MACKERROW ROAD, Singapore",103.8645012,1.3480766
"BRADDELL HEIGHTS ESTATE, LYNWOOD GROVE, Singapore",103.8645012,1.3480766
"BRADDELL HEIGHTS ESTATE, SERANGOON AVENUE 3, Singapore",103.8645012,1.3480766
"BRADDELL HEIGHTS ESTATE, MELROSE DRIVE, Singapore",103.8645012,1.3480766
"BRADDELL HEIGHTS ESTATE, DUNSFOLD DRIVE, Singapore",103.8645012,1.3480766
"BRADDELL HEIGHTS ESTATE, MUSWELL HILL, Singapore",103.8645012,1.3480766
"BRADDELL HEIGHTS ESTATE, MATLOCK RISE, Singapore",103.8645012,1.3480766
"BRADDELL HEIGHTS ESTATE, COTSWOLD CLOSE, Singapore",103.8645012,1.3480766
"BRADDELL HEIGHTS ESTATE, CLIFTON VALE, Singapore",103.8645012,1.3480766
"BRADDELL HEIGHTS ESTATE, CHILTERN DRIVE, Singapore",103.8645012,1.3480766
"BRADDELL HEIGHTS ESTATE, SUNDRIDGE PARK ROAD, Singapore",103.8645012,1.3480766
"BLAIR PLAIN CONSERVATION AREA, SPOTTISWOODE PARK ROAD, Singapore",103.8363264,1.2762933
"BLAIR PLAIN CONSERVATION AREA, NEIL ROAD, Singapore",103.8363264,1.2762933
"BLAIR PLAIN CONSERVATION AREA, BLAIR ROAD, Singapore",103.8363264,1.2762933
"BLAIR PLAIN CONSERVATION AREA, EVERTON ROAD, Singapore",103.8363264,1.2762933
"BINJAI PARK, BINJAI PARK, Singapore",103.7877738,1.3391323
"BENA PARK, JALAN PERNAMA, Singapore",103.969481,1.3531732
"BENA PARK, JALAN BENA, Singapore",103.969481,1.3531732
"BELGRAVIA PARK, SELETAR TERRACE, Singapore",103.819836,1.352083
"BEECHWOOD TERRACE, BEECHWOOD GROVE, Singapore",103.7779328,1.4267128
"BEDOKVILLE, JALAN LIMAU PURUT, Singapore",103.9477789,1.3233262
"BEDOKVILLE, JALAN LIMAU MANIS, Singapore",103.9477558,1.3239882
"BEDOKVILLE, JALAN LIMAU NIPIS, Singapore",103.9479966,1.3247578
"BEDOK RIA, BEDOK RIA PLACE, Singapore",103.951376,1.3272885
"BEDOK RIA, JALAN NIPAH, Singapore",103.9534618,1.3264972
"BEDOK RIA, BEDOK RIA CRESCENT, Singapore",103.9520473,1.327416
"BEDOK RIA, BEDOK RIA TERRACE, Singapore",103.9542885,1.3256588
"BEDOK PESARI, JALAN GREJA, Singapore",103.9550755,1.3237034
"BEDOK PARK, LIMAU GARDEN, Singapore",103.9504834,1.3221623
"BEDOK GROVE, BEDOK PLACE, Singapore",103.9535732,1.3253611
"BEAUTY GARDEN, PUNGGOL ROAD, Singapore",103.9024412,1.3952334
"BEAUTY GARDEN, LORONG BUANG KOK, Singapore",103.9002441,1.3912636
"BEAUTY GARDEN, JALAN MERDU, Singapore",103.900811,1.3924835
"BARTLEY VILLAS, HOW SUN WALK, Singapore",103.8783904,1.3444733
"BARTLEY RISE ESTATE, JALAN LABU AYER, Singapore",103.8740258,1.3450923
"BARTLEY RISE ESTATE, EDEN GROVE, Singapore",103.8716774,1.3447658
"BARTLEY RISE, JALAN LABU AYER, Singapore",103.8740258,1.3450923
"BANYAN VILLAS, LENTOR PLAIN, Singapore",103.8386209,1.3882224
"BANYAN PARK, CHWEE CHIAN ROAD, Singapore",103.7891501,1.2791956
"BAN GUAN PARK, GREENLEAF AVENUE, Singapore",103.7865382,1.3241639
"BAN GUAN PARK, GREENLEAF LANE, Singapore",103.7875803,1.3213467
"BAN GUAN PARK, HOLLAND ROAD, Singapore",103.7983796,1.312941
"BAN GUAN PARK, GREENLEAF VIEW, Singapore",103.7858587,1.3221649
"BAN GUAN PARK, GREENLEAF PLACE, Singapore",103.7868677,1.3248133
"BAN GUAN PARK, GREENLEAF DRIVE, Singapore",103.7854483,1.3226847
"BAN GUAN PARK, GREENLEAF ROAD, Singapore",103.7865877,1.3223341
"AVILA TERRACE, MARIAM WAY, Singapore",103.9689819,1.3599124
"ARDISIA GARDENS, SERANGOON TERRACE, Singapore",103.8773675,1.3476483
"APOLLO GARDENS, SUNBIRD CIRCLE, Singapore",103.9581086,1.3379125
"APOLLO GARDENS, SUNBIRD AVENUE, Singapore",103.9581086,1.3379125
"ALWYN PARK, HONG LEE PLACE, Singapore",103.8747602,1.3593047
"ALLAMANDA GROVE, ALLAMANDA GROVE, Singapore",103.7940158,1.3226607
"AIRVIEW PARK, YUK TONG AVENUE, Singapore",103.7728162,1.3447663
"ADELPHI PARK ESTATE, GARDENIA ROAD, Singapore",103.819836,1.352083
"ADELPHI PARK ESTATE, JASMINE ROAD, Singapore",103.819836,1.352083
"ADELPHI PARK ESTATE, MARIGOLD DRIVE, Singapore",103.819836,1.352083
"ADELPHI PARK ESTATE, DAFFODIL DRIVE, Singapore",103.819836,1.352083
"ADELPHI PARK ESTATE, ORCHID DRIVE, Singapore",103.819836,1.352083
"THE TENERIFFE, LAUREL WOOD AVENUE, Singapore",103.7909255,1.326619
"SPRINGHILL, SEMBAWANG WALK, Singapore",103.8233937,1.4407436
"THE WOODS, WESTWOOD AVENUE, Singapore",103.6975307,1.3525269
"ELEVEN @ HOLLAND, HOLLAND LINK, Singapore",103.7892453,1.3286014
"NAMLY COURT, BUKIT TIMAH ROAD, Singapore",103.8149508,1.3228168
"ATELIER VILLAS, YIO CHU KANG DRIVE, Singapore",103.8329601,1.3811914
"KEW GATE, LIMAU GARDEN, Singapore",103.9485091,1.3220026
"HILLCREST VILLA, HILLCREST ROAD, Singapore",103.8055857,1.3286239
"BELGRAVIA VILLAS, BELGRAVIA DRIVE, Singapore",103.8656,1.380142
"THE SHAUGHNESSY, MILTONIA CLOSE, Singapore",103.8465667,1.4169772
"DALLA VALE, SPRINGLEAF AVENUE, Singapore",103.8239179,1.4009381
"RIVERTREES RESIDENCES, FERNVALE CLOSE, Singapore",103.880661,1.3937854
"BRIGHTON CREST, BRIGHTON CRESCENT, Singapore",103.8690051,1.3607884
"THOMSON GRAND, SIN MING WALK, Singapore",103.8293416,1.3654421
"D'MANOR, TANAH MERAH KECHIL AVENUE, Singapore",103.946372,1.33078
"EUHABITAT, JALAN EUNOS, Singapore",103.9063485,1.328235
"HILLSGROVE, HILLSIDE DRIVE, Singapore",103.8790285,1.3557648
"TRANQUILIA @ KISMIS, ENG KONG ROAD, Singapore",103.7683375,1.3369677
"WEST SHORE RESIDENCES, PASIR PANJANG ROAD, Singapore",103.7847708,1.2811112
"CHUVILLE, PASIR PANJANG ROAD, Singapore",103.7843069,1.2807891
"LEGEND @ JANSEN, JANSEN ROAD, Singapore",103.87549,1.36132
"THE CHANCERY RESIDENCE, CHANCERY LANE, Singapore",103.8382656,1.3237046
"SUMMER GARDENS, UPPER CHANGI ROAD EAST, Singapore",103.9507863,1.3306595
"KIARA 10, LORONG MARZUKI, Singapore",103.9097091,1.319528
"ESTE VILLA, NIM ROAD, Singapore",103.8639083,1.3820241
"HIGH PARK RESIDENCES, FERNVALE ROAD, Singapore",103.8751347,1.396412
"THE SPRINGFIELD, CHEMPAKA KUNING LINK, Singapore",103.9495918,1.3322659
"CHARLTON VILLAS, CHARLTON LANE, Singapore",103.8824618,1.3563824
"SUMMER VILLAS, GERALD DRIVE, Singapore",103.8779677,1.3870964
"THE MORRIS RESIDENCES, PAYA LEBAR CRESCENT, Singapore",103.8841557,1.3491906
"CABANA, SUNRISE TERRACE, Singapore",103.8549752,1.3880701
"HORIZON GREEN, THOMSON WALK, Singapore",103.8338061,1.376144
"HORIZON GREEN, ANG MO KIO AVENUE 2, Singapore",103.8338061,1.376144
"HORIZON GARDENS, ANG MO KIO AVENUE 2, Singapore",103.8348214,1.3772762
"VERDANA VILLAS, GRACE WALK, Singapore",103.8687535,1.358556
"ARCHIPELAGO, BEDOK RESERVOIR ROAD, Singapore",103.9195561,1.3383267
"WOLSKEL LODGE, WOLSKEL ROAD, Singapore",103.8690452,1.3471355
"BELGRAVIA GREEN, BELGRAVIA DRIVE, Singapore",103.864679,1.3805734
"LANGE 28, LANGE ROAD, Singapore",103.877098,1.3589453
"MONT TIMAH, BUKIT WAY, Singapore",103.7774217,1.3466885
"PALMS @ SIXTH AVENUE, SIXTH AVENUE, Singapore",103.7927218,1.3242543
"JANSEN 8, JANSEN ROAD, Singapore",103.8781013,1.358779
"ECO, BEDOK SOUTH AVENUE 3, Singapore",103.944593,1.3241458
"KEW RESIDENCIA, KEW CRESCENT, Singapore",103.9484469,1.3179969
"LORNIE 18, LORNIE ROAD, Singapore",103.8202617,1.3379671
"THE SILVER SPURZ, BRIGHTON AVENUE, Singapore",103.8729899,1.3599027
"CHEPSTOW VILLE, CHEPSTOW CLOSE, Singapore",103.8724048,1.3642179
"SERANGOON GARDEN VIEW, JALAN HWI YOH, Singapore",103.8733129,1.3637587
"BINJAI CREST, JALAN KAMPONG CHANTEK, Singapore",103.7886563,1.3440113
"MILFORD VILLAS, LORONG SELANGAT, Singapore",103.8688343,1.3458119
"THE HILLOFT, JALAN DERMAWAN, Singapore",103.7575117,1.3593529
"GOODMAN CREST, GOODMAN ROAD, Singapore",103.8935076,1.3044868
"WHITLEY VILLAS, WHITLEY ROAD, Singapore",103.8375002,1.3267727
"MARLENE VILLE, MARLENE AVENUE, Singapore",103.871698,1.360386
"D'ELIAS, ELIAS TERRACE, Singapore",103.940701,1.3727259
"WATERCOVE, WAK HASSAN DRIVE, Singapore",103.8399594,1.4612244
"VENTURA HEIGHTS, JALAN LIM TAI SEE, Singapore",103.7917069,1.3213272
"ESTRIVILLAS, JALAN LIM TAI SEE, Singapore",103.7926879,1.3215936
"ALANA, SUNRISE TERRACE, Singapore",103.8553523,1.3884851
"FIVE CHANCERY, CHANCERY LANE, Singapore",103.8368169,1.3187889
"SURIN VILLAS, SURIN AVENUE, Singapore",103.8801285,1.3544571
"WATTEN RESIDENCES, WATTEN RISE, Singapore",103.8088749,1.3287878
"THE GARDENS AT GERALD, GERALD DRIVE, Singapore",103.877431,1.3843843
"JEWEL @ CHUAN HOE, CHUAN HOE AVENUE, Singapore",103.8779768,1.3651227
"GENTLE REFLECTIONS, GENTLE ROAD, Singapore",103.8385834,1.3192521
"CHARLTON 27, SURIN AVENUE, Singapore",103.8810224,1.3548471
"NORTHSHORE BUNGALOWS, PONGGOL SEVENTEENTH AVENUE, Singapore",103.9047066,1.4160497
"DUNSFOLD 18, DUNSFOLD DRIVE, Singapore",103.8608738,1.3483603
"SOLARIS RESIDENCES, PAYA LEBAR CRESCENT, Singapore",103.8816449,1.3500806
"GREENWOOD MEWS, GREENWOOD AVENUE, Singapore",103.8054205,1.3369396
"LYNWOOD EIGHT, LYNWOOD GROVE, Singapore",103.863001,1.345074
"KOVAN REGENCY, KOVAN RISE, Singapore",103.8856483,1.3628373
"WOODHAVEN, WOODGROVE AVENUE, Singapore",103.7840564,1.4302095
"ASTON RESIDENCE, JALAN LOYANG BESAR, Singapore",103.9643902,1.3803486
"THOMSON THREE, BRIGHT HILL DRIVE, Singapore",103.8304406,1.3577804
"CHARLTON 18, CHARLTON LANE, Singapore",103.8830548,1.3563796
